APPLICATION_ID,CORE_PROJECT_NUM,topic,topic_label,IC_NAME,FISCAL_YEAR
2745555,R01HD026339,26,Genetics | Biotechnology | Neurosciences,HD,2000
6139369,F31MH012772,79,Genetics | Biotechnology | Neurosciences,MH,2000
6139411,R01MH057535,80,Genetics | Neurosciences | Clinical Research,MH,2000
6139414,R01MH058363,39,Clinical Research | Neurosciences | Prevention,MH,2000
6139418,R24MH059217,38,Clinical Research | Behavioral and Social Science | Pediatric,MH,2000
6139479,R01NS023678,58,Genetics | Neurosciences | Biotechnology,NS,2000
6139486,R01NS028208,73,Neurosciences | Brain Disorders | Behavioral and Social Science,NS,2000
6139520,R01NS034280,35,Genetics | Neurosciences | Cardiovascular,NS,2000
6139554,R01NS037145,11,Neurosciences | Genetics | Brain Disorders,NS,2000
6139556,R29NS037214,43,Neurosciences | Clinical Research | Brain Disorders,NS,2000
6139567,R01NS037558,40,Genetics | Biotechnology | Clinical Research,NS,2000
6139992,F32GM020570,60,Cancer | Infectious Diseases | Biotechnology,GM,2000
6140511,R43NR005218,14,Clinical Research | Prevention | Clinical Trials,NR,2000
6140521,R43HL063507,53,Bioengineering | Clinical Research | Neurosciences,HL,2000
6140933,R13AG018207,55,Cancer | Neurosciences | Genetics,AG,2000
6141311,R43AI046056,68,Genetics | Biotechnology | Neurosciences,AI,2000
6141588,R43AI046211,71,Biotechnology | Infectious Diseases | Prevention,AI,2000
6141783,R43DE013786,53,Bioengineering | Clinical Research | Neurosciences,DE,2000
6141967,R43AG018217,71,Biotechnology | Infectious Diseases | Prevention,AG,2000
6142011,R43CA086610,53,Bioengineering | Clinical Research | Neurosciences,CA,2000
6142040,R44DK054559,53,Bioengineering | Clinical Research | Neurosciences,DK,2000
6142065,R44HD038155,86,Bioengineering | Clinical Research | Cancer,HD,2000
6143075,R43CA086645,14,Clinical Research | Prevention | Clinical Trials,CA,2000
6143088,R43CA086659,36,Bioengineering | Genetics | Human Genome,CA,2000
6143090,R44CA086661,95,Clinical Research | Behavioral and Social Science | Prevention,CA,2000
6143144,R44NS036913,53,Bioengineering | Clinical Research | Neurosciences,NS,2000
6143468,R01AA008714,16,Genetics | Neurosciences | Cancer,AA,2000
6143548,R44CA078006,53,Bioengineering | Clinical Research | Neurosciences,CA,2000
6143908,U10CA035267,32,Clinical Research | Prevention | Cancer,CA,2000
6143949,R21DC004513,92,Neurosciences | Behavioral and Social Science | Brain Disorders,DC,2000
6146804,R01DK049302,39,Clinical Research | Neurosciences | Prevention,DK,2000
6147591,R21AI030389,40,Genetics | Biotechnology | Clinical Research,AI,2000
6147610,U01AI046418,64,Genetics | Infectious Diseases | Biotechnology,AI,2000
6147623,R01AI047694,64,Genetics | Infectious Diseases | Biotechnology,AI,2000
6148246,R01AI047065,76,Clinical Research | Prevention | Genetics,AI,2000
6148350,K02MH001919,34,Clinical Research | Behavioral and Social Science | Neurosciences,MH,2000
6148352,R01MH056838,92,Neurosciences | Behavioral and Social Science | Brain Disorders,MH,2000
6149705,R01AR043740,94,Clinical Research | Prevention | Clinical Trials and Supportive Activities,AR,2000
6149816,F31AA005484,25,Clinical Research | Behavioral and Social Science | Neurosciences,AA,2000
6149889,R01AI043244,62,Infectious Diseases | Biotechnology | Prevention,AI,2000
6149915,R44AG012317,14,Clinical Research | Prevention | Clinical Trials,AG,2000
6149936,F32AI010278,20,Genetics | Biotechnology | Neurosciences,AI,2000
6149960,T32CA009111,3,Clinical Research | Neurosciences | Behavioral and Social Science,CA,2000
6149967,T32CA009314,3,Clinical Research | Neurosciences | Behavioral and Social Science,CA,2000
6149990,R01CA014799,54,Genetics | Biotechnology | Infectious Diseases,CA,2000
6150017,P01CA022484,47,Clinical Research | Genetics | Biotechnology,CA,2000
6150059,R01CA073627,99,Genetics | Neurosciences | Cancer,CA,2000
6150071,R01CA045726,11,Neurosciences | Genetics | Brain Disorders,CA,2000
6150072,R01CA045954,54,Genetics | Biotechnology | Infectious Diseases,CA,2000
6150094,R37CA051497,61,Genetics | Cancer | Rare Diseases,CA,2000
6150121,R01CA057291,54,Genetics | Biotechnology | Infectious Diseases,CA,2000
6150124,R01CA057569,61,Genetics | Cancer | Rare Diseases,CA,2000
6150139,R01CA059794,86,Bioengineering | Clinical Research | Cancer,CA,2000
6150186,R01CA065435,21,Clinical Research | Prevention | Pediatric,CA,2000
6150206,R01CA068782,89,Genetics | Infectious Diseases | Biotechnology,CA,2000
6150232,R29CA072535,17,Neurosciences | Genetics | Brain Disorders,CA,2000
6150281,R01CA077325,20,Genetics | Biotechnology | Neurosciences,CA,2000
6150317,P01CA075308,85,Clinical Research | Prevention | Behavioral and Social Science,CA,2000
6150342,R01CA079086,35,Genetics | Neurosciences | Cardiovascular,CA,2000
6150380,R01CA081065,54,Genetics | Biotechnology | Infectious Diseases,CA,2000
6150569,R01DK053221,80,Genetics | Neurosciences | Clinical Research,DK,2000
6150681,T32ES007046,33,Clinical Research | Neurosciences | Cancer,ES,2000
6150770,T32GM007367,33,Clinical Research | Neurosciences | Cancer,GM,2000
6150820,T32GM007757,33,Clinical Research | Neurosciences | Cancer,GM,2000
6150864,T32GM008293,82,Clinical Research | Neurosciences | Cancer,GM,2000
6150877,T32GM008339,82,Clinical Research | Neurosciences | Cancer,GM,2000
6150910,T32GM008501,82,Clinical Research | Neurosciences | Cancer,GM,2000
6150991,F32GM019273,29,Genetics | Infectious Diseases | Bioengineering,GM,2000
6150995,F32GM019456,60,Cancer | Infectious Diseases | Biotechnology,GM,2000
6150998,F32GM019798,65,Genetics | Biotechnology | Neurosciences,GM,2000
6151006,R25GM055275,82,Clinical Research | Neurosciences | Cancer,GM,2000
6151034,R01GM053439,17,Neurosciences | Genetics | Brain Disorders,GM,2000
6151060,R01GM027242,29,Genetics | Infectious Diseases | Bioengineering,GM,2000
6151082,R01EY011981,35,Genetics | Neurosciences | Cardiovascular,EY,2000
6151087,R01EY012020,6,Genetics | Cancer | Neurosciences,EY,2000
6151095,R29EY012085,54,Genetics | Biotechnology | Infectious Diseases,EY,2000
6151145,R01HD029894,54,Genetics | Biotechnology | Infectious Diseases,HD,2000
6151181,R01HD037783,62,Infectious Diseases | Biotechnology | Prevention,HD,2000
6151266,K08HL003920,99,Genetics | Neurosciences | Cancer,HL,2000
6151288,R01LM006587,19,Clinical Research | Prevention | Behavioral and Social Science,LM,2000
6151366,U10HL059294,67,Clinical Research | Prevention | Neurosciences,HL,2000
6151395,R01MH052232,5,Clinical Research | Behavioral and Social Science | Prevention,MH,2000
6151524,F32NS010655,11,Neurosciences | Genetics | Brain Disorders,NS,2000
6151597,R01NS034822,20,Genetics | Biotechnology | Neurosciences,NS,2000
6151624,R01NS038236,35,Genetics | Neurosciences | Cardiovascular,NS,2000
6152981,R01HL065204,40,Genetics | Biotechnology | Clinical Research,HL,2000
6153481,U01HL065238,15,Clinical Research | Clinical Trials | Prevention,HL,2000
6153493,R01HL065250,47,Clinical Research | Genetics | Biotechnology,HL,2000
6158903,R15NR005249,38,Clinical Research | Behavioral and Social Science | Pediatric,NR,2000
6159758,R15DK056619,43,Neurosciences | Clinical Research | Brain Disorders,DK,2000
6159800,U01HL052016,94,Clinical Research | Prevention | Clinical Trials and Supportive Activities,HL,2000
6159918,N01SC057223,72,Infectious Diseases | Emerging Infectious Diseases | Biodefense,SC,2000
6160043,R01GM061549,54,Genetics | Biotechnology | Infectious Diseases,GM,2000
6160099,G08LM007028,30,Prevention | Clinical Research | Cancer,LM,2000
6163715,R29AI040692,35,Genetics | Neurosciences | Cardiovascular,AI,2000
6163845,R01AI024912,54,Genetics | Biotechnology | Infectious Diseases,AI,2000
6163860,U01AI027563,31,Clinical Research | Prevention | Clinical Trials and Supportive Activities,AI,2000
6163880,R01AI032726,40,Genetics | Biotechnology | Clinical Research,AI,2000
6163884,U01AI032910,32,Clinical Research | Prevention | Cancer,AI,2000
6163943,R01AI043006,54,Genetics | Biotechnology | Infectious Diseases,AI,2000
6163974,R01AI044826,64,Genetics | Infectious Diseases | Biotechnology,AI,2000
6163979,R01AI044856,58,Genetics | Neurosciences | Biotechnology,AI,2000
6163995,R01AI045510,71,Biotechnology | Infectious Diseases | Prevention,AI,2000
6164060,R35CA049758,58,Genetics | Neurosciences | Biotechnology,CA,2000
6164116,R01CA040358,11,Neurosciences | Genetics | Brain Disorders,CA,2000
6164136,R01CA067032,20,Genetics | Biotechnology | Neurosciences,CA,2000
6164176,R13CA086969,55,Cancer | Neurosciences | Genetics,CA,2000
6164226,R01CA072465,20,Genetics | Biotechnology | Neurosciences,CA,2000
6164270,R01CA077552,11,Neurosciences | Genetics | Brain Disorders,CA,2000
6164286,R01CA078606,64,Genetics | Infectious Diseases | Biotechnology,CA,2000
6164379,T32DC000061,33,Clinical Research | Neurosciences | Cancer,DC,2000
6164388,R01DC000401,54,Genetics | Biotechnology | Infectious Diseases,DC,2000
6164443,R01DA008259,92,Neurosciences | Behavioral and Social Science | Brain Disorders,DA,2000
6164459,R01DA010900,17,Neurosciences | Genetics | Brain Disorders,DA,2000
6164474,R01DA011601,38,Clinical Research | Behavioral and Social Science | Pediatric,DA,2000
6164517,R37DK035081,54,Genetics | Biotechnology | Infectious Diseases,DK,2000
6164523,R01DK042917,54,Genetics | Biotechnology | Infectious Diseases,DK,2000
6164570,U01DK054138,31,Clinical Research | Prevention | Clinical Trials and Supportive Activities,DK,2000
6164623,R01ES009627,27,Neurosciences | Genetics | Clinical Research,ES,2000
6164636,P30EY001319,8,Biotechnology | Cancer | Bioengineering,EY,2000
6164660,F32EY006973,40,Genetics | Biotechnology | Clinical Research,EY,2000
6164696,U10EY011740,21,Clinical Research | Prevention | Pediatric,EY,2000
6164747,F32GM019374,29,Genetics | Infectious Diseases | Bioengineering,GM,2000
6164776,R01GM043154,54,Genetics | Biotechnology | Infectious Diseases,GM,2000
6164785,R01GM049171,64,Genetics | Infectious Diseases | Biotechnology,GM,2000
6164803,R01GM053763,64,Genetics | Infectious Diseases | Biotechnology,GM,2000
6164817,R01GM055837,29,Genetics | Infectious Diseases | Bioengineering,GM,2000
6164892,R01HD024542,73,Neurosciences | Brain Disorders | Behavioral and Social Science,HD,2000
6164897,R01HD029569,45,Genetics | Clinical Research | Human Genome,HD,2000
6164940,U01HD037439,42,Clinical Research | Behavioral and Social Science | Prevention,HD,2000
6165037,R01HL050523,29,Genetics | Infectious Diseases | Bioengineering,HL,2000
6165074,R01HL059238,80,Genetics | Neurosciences | Clinical Research,HL,2000
6165120,K01MH001545,87,Genetics | Neurosciences | Biotechnology,MH,2000
6165123,K05MH001565,46,Clinical Research | Prevention | Neurosciences,MH,2000
6165138,R01MH056528,27,Neurosciences | Genetics | Clinical Research,MH,2000
6165187,R01MH057370,38,Clinical Research | Behavioral and Social Science | Pediatric,MH,2000
6165219,R01MH058100,38,Clinical Research | Behavioral and Social Science | Pediatric,MH,2000
6165271,R01NS038166,40,Genetics | Biotechnology | Clinical Research,NS,2000
6165302,K08NS002190,11,Neurosciences | Genetics | Brain Disorders,NS,2000
6165350,T32NS007444,77,Clinical Research | Behavioral and Social Science | Prevention,NS,2000
6165355,T32NS007466,82,Clinical Research | Neurosciences | Cancer,NS,2000
6165359,R01NS009910,54,Genetics | Biotechnology | Infectious Diseases,NS,2000
6165370,F32NS010822,60,Cancer | Infectious Diseases | Biotechnology,NS,2000
6165380,R01MH057034,92,Neurosciences | Behavioral and Social Science | Brain Disorders,MH,2000
6165395,R01NS019090,20,Genetics | Biotechnology | Neurosciences,NS,2000
6165450,R44RR012417,53,Bioengineering | Clinical Research | Neurosciences,RR,2000
6165514,R01NS035806,87,Genetics | Neurosciences | Biotechnology,NS,2000
6165672,R13CA087015,55,Cancer | Neurosciences | Genetics,CA,2000
6166070,R01DE013800,40,Genetics | Biotechnology | Clinical Research,DE,2000
6166332,U19CA050771,14,Clinical Research | Prevention | Clinical Trials,CA,2000
6166695,R01HL067604,11,Neurosciences | Genetics | Brain Disorders,HL,2000
6166704,R01AG018335,66,Clinical Research | Behavioral and Social Science | Health Services,AG,2000
6167100,R01AR047054,40,Genetics | Biotechnology | Clinical Research,AR,2000
6167340,K08NS002201,92,Neurosciences | Behavioral and Social Science | Brain Disorders,NS,2000
6167702,U01HL063981,18,Bioengineering | Clinical Research | Neurosciences,HL,2000
6167919,P30AG012815,32,Clinical Research | Prevention | Cancer,AG,2000
6167954,K08AG000915,47,Clinical Research | Genetics | Biotechnology,AG,2000
6167960,K07AG000925,31,Clinical Research | Prevention | Clinical Trials and Supportive Activities,AG,2000
6167964,K07AG000935,77,Clinical Research | Behavioral and Social Science | Prevention,AG,2000
6168123,P01AG010514,47,Clinical Research | Genetics | Biotechnology,AG,2000
6168131,R01AG010675,17,Neurosciences | Genetics | Brain Disorders,AG,2000
6168142,K23AA000222,94,Clinical Research | Prevention | Clinical Trials and Supportive Activities,AA,2000
6168202,F31AA005548,4,Neurosciences | Behavioral and Social Science | Basic Behavioral and Social Science,AA,2000
6168256,R01AA009050,42,Clinical Research | Behavioral and Social Science | Prevention,AA,2000
6168266,R01AA009505,27,Neurosciences | Genetics | Clinical Research,AA,2000
6168317,R01AA010969,40,Genetics | Biotechnology | Clinical Research,AA,2000
6168318,R01AA010978,50,Behavioral and Social Science | Clinical Research | Pediatric,AA,2000
6168370,R01AA011549,4,Neurosciences | Behavioral and Social Science | Basic Behavioral and Social Science,AA,2000
6168382,R01AA011593,27,Neurosciences | Genetics | Clinical Research,AA,2000
6168406,R01DC002539,51,Genetics | Biotechnology | Human Genome,DC,2000
6168452,K02AA000171,23,Behavioral and Social Science | Neurosciences | Clinical Research,AA,2000
6168475,R01AA012128,50,Behavioral and Social Science | Clinical Research | Pediatric,AA,2000
6168534,R01AA012548,50,Behavioral and Social Science | Clinical Research | Pediatric,AA,2000
6168543,R01AA012602,43,Neurosciences | Clinical Research | Brain Disorders,AA,2000
6168635,K01AG000746,27,Neurosciences | Genetics | Clinical Research,AG,2000
6168645,K08AG000774,40,Genetics | Biotechnology | Clinical Research,AG,2000
6168704,R01AA012013,59,Clinical Research | Behavioral and Social Science | Prevention,AA,2000
6168759,K08AI001641,54,Genetics | Biotechnology | Infectious Diseases,AI,2000
6168769,K24AI001666,39,Clinical Research | Neurosciences | Prevention,AI,2000
6168792,R01AG013332,40,Genetics | Biotechnology | Clinical Research,AG,2000
6168822,R01AG013736,20,Genetics | Biotechnology | Neurosciences,AG,2000
6168824,R01AG013743,36,Bioengineering | Genetics | Human Genome,AG,2000
6169000,R01AG014970,35,Genetics | Neurosciences | Cardiovascular,AG,2000
6169028,R01AG015047,25,Clinical Research | Behavioral and Social Science | Neurosciences,AG,2000
6169059,P30AG015292,85,Clinical Research | Prevention | Behavioral and Social Science,AG,2000
6169079,R01AG015354,43,Neurosciences | Clinical Research | Brain Disorders,AG,2000
6169087,T32AI007534,85,Clinical Research | Prevention | Behavioral and Social Science,AI,2000
6169106,R01AG015866,88,Clinical Research | Prevention | Genetics,AG,2000
6169150,T15AI007564,24,Clinical Research | Cancer | Neurosciences,AI,2000
6169205,R29AG015491,67,Clinical Research | Prevention | Neurosciences,AG,2000
6169297,R44AI038730,93,Clinical Research | Behavioral and Social Science | Prevention,AI,2000
6169369,R01AI014176,54,Genetics | Biotechnology | Infectious Diseases,AI,2000
6169374,R37AI014910,20,Genetics | Biotechnology | Neurosciences,AI,2000
6169398,R37AI018045,20,Genetics | Biotechnology | Neurosciences,AI,2000
6169576,R01AG016927,54,Genetics | Biotechnology | Infectious Diseases,AG,2000
6169648,R01AI030927,20,Genetics | Biotechnology | Neurosciences,AI,2000
6169649,R01AI031044,54,Genetics | Biotechnology | Infectious Diseases,AI,2000
6169673,R01AI031584,22,Clinical Research | Genetics | Prevention,AI,2000
6169684,R01AI031882,29,Genetics | Infectious Diseases | Bioengineering,AI,2000
6169689,R01AI032097,40,Genetics | Biotechnology | Clinical Research,AI,2000
6169693,R01AI032243,35,Genetics | Neurosciences | Cardiovascular,AI,2000
6169771,R01AI040672,0,Genetics | Biotechnology | Neurosciences,AI,2000
6169787,R01AI026756,54,Genetics | Biotechnology | Infectious Diseases,AI,2000
6169822,R29AI040130,27,Neurosciences | Genetics | Clinical Research,AI,2000
6169863,R01AI035257,40,Genetics | Biotechnology | Clinical Research,AI,2000
6169980,R01AI035884,27,Neurosciences | Genetics | Clinical Research,AI,2000
6169991,R01AI036060,64,Genetics | Infectious Diseases | Biotechnology,AI,2000
6170012,R01AI029733,62,Infectious Diseases | Biotechnology | Prevention,AI,2000
6170021,R37AI033993,40,Genetics | Biotechnology | Clinical Research,AI,2000
6170075,R01AI025231,64,Genetics | Infectious Diseases | Biotechnology,AI,2000
6170156,R01AI032957,29,Genetics | Infectious Diseases | Bioengineering,AI,2000
6170166,R01AI020241,54,Genetics | Biotechnology | Infectious Diseases,AI,2000
6170187,R01AI026649,99,Genetics | Neurosciences | Cancer,AI,2000
6170269,U19AI034580,49,Genetics | Neurosciences | Cancer,AI,2000
6170311,R29AI040592,62,Infectious Diseases | Biotechnology | Prevention,AI,2000
6170331,R01AI045314,62,Infectious Diseases | Biotechnology | Prevention,AI,2000
6170372,R01AI045538,54,Genetics | Biotechnology | Infectious Diseases,AI,2000
6170396,R01AI045761,40,Genetics | Biotechnology | Clinical Research,AI,2000
6170434,R01AI041325,62,Infectious Diseases | Biotechnology | Prevention,AI,2000
6170528,R29AI043367,75,Genetics | Neurosciences | Clinical Research,AI,2000
